base_addr,cache_line,page_addr,confidence^page_addr,curr_sig^sig_delta,ip_1^ip_2^ip_3,ip^depth,ip^sig_delta,confidence,
,4,7,6,,4,,-1,,
,7,4,1,,5,,-1,,
,3,5,4,,5,,-2,,
,4,6,2,,4,,-1,,
3,0,6,4,,2,,-13,,
,4,4,4,,4,,-13,,
,5,-1,4,,3,,-5,,
,5,3,0,,5,,-3,,
,4,3,-2,,6,,14,,
,6,3,3,,1,,-6,,
,4,1,4,,1,,-7,,
,5,6,5,,6,,-16,,
-4,2,8,2,,4,,7,,
,3,-2,6,,7,,11,,
,5,6,8,,2,,12,,
,3,10,7,,5,,14,,
,4,3,7,,2,,,,
,5,1,3,,3,,-3,,
,5,5,6,,-6,,-2,,
,2,3,6,,5,,-16,,
-4,4,4,3,,5,,-4,,
,5,2,5,,1,,-2,,
,3,6,7,,7,,-3,,
,5,3,5,,6,,-3,,
,7,4,4,,1,,-2,,
,1,3,5,,8,,2,,
,6,4,5,,3,,,,
,4,1,4,,4,,-1,,
6,5,1,4,,7,,,,
,5,6,0,,5,,,,
,7,4,6,,6,,,,
,2,3,7,,-1,,,,
,5,4,4,,3,,,,
,3,3,5,,5,,-1,,
,4,4,4,,9,,,,
,9,1,5,,4,,,,
7,5,4,6,,3,,-1,,
,2,5,4,,-1,,15,,
,4,5,6,,4,,-16,,
,4,10,4,,5,,-16,,
,2,11,3,,1,,-16,,
,5,2,0,,4,,-16,,
,8,4,2,,3,,-12,,
,2,2,6,,3,,-12,,
9,4,4,5,,6,,-14,,
,1,3,2,,0,,-6,,
,6,8,4,,2,,0,,
,1,5,4,,4,,0,,
1,6,3,4,,1,,-3,,
,8,6,4,,3,,-16,,
0,8,4,3,,4,,-9,,
1,8,4,4,,6,,-14,,
10,1,3,2,,5,,0,,
,6,4,4,,6,,-1,,
,8,0,4,,3,,,,
,7,4,7,,6,,,,
,8,3,4,,2,,-2,,
,3,5,2,,6,,-1,,
,7,1,3,,7,,,,
,3,3,3,,5,,-4,,
4,2,8,2,,4,,-3,,
,2,3,4,,3,,-3,,
,4,2,4,,5,,0,,
,5,1,3,,7,,-5,,
,3,5,5,,2,,-4,,
,4,2,8,,4,,-1,,
,4,6,5,,-2,,-7,,
,3,8,4,,5,,-5,,
2,5,9,1,,3,,13,,
,5,4,7,,3,,-6,,
,7,10,8,,10,,-15,,
,7,5,6,,-1,,8,,
,2,5,7,,8,,8,,
,4,2,8,,5,,8,,
,7,6,1,,6,,9,,
,6,2,8,,2,,13,,
0,5,6,6,,6,,-8,,
,2,8,1,,6,,-9,,
,4,0,3,,5,,-16,,
,4,0,0,,7,,-3,,
,6,3,7,,9,,-9,,
,5,3,4,,4,,-16,,
,5,6,3,,2,,-16,,
,4,4,7,,4,,-11,,
7,6,6,4,,7,,-4,,
,5,-1,3,,-1,,-5,,
,2,5,3,,4,,-4,,
,5,1,4,,6,,-13,,
,6,1,2,,1,,-15,,
,4,-1,6,,4,,-12,,
,5,1,7,,3,,-7,,
,2,11,4,,1,,-16,,
11,2,0,-1,,4,,-16,,
,1,1,7,,3,,-15,,
,0,4,1,,0,,-16,,
,4,0,5,,3,,15,,
,2,3,5,,3,,15,,
,1,4,8,,4,,14,,
,3,2,3,,5,,-5,,
,5,-1,3,,9,,,,
3,2,1,7,,5,,-16,,
,3,6,1,,-1,,-16,,
,3,3,3,,8,,-16,,
,4,11,7,,3,,-16,,
,4,10,4,,4,,-16,,
,5,2,5,,0,,-16,,
,3,3,0,,5,,-11,,
,3,-1,2,,1,,-14,,
8,5,8,8,,3,,-15,,
,4,7,7,,-1,,-13,,
10,3,3,6,,2,,-16,,
5,2,4,3,,6,,-15,,
,4,7,7,,4,,-15,,
,5,5,5,,3,,-14,,
0,2,5,4,,2,,-13,,
,5,5,4,,3,,-8,,
5,3,2,7,,-3,,0,,
,5,-1,3,,6,,,,
,5,4,6,,4,,1,,
,4,2,0,,-3,,,,
,1,7,4,,4,,,,
,2,4,4,,7,,,,
,4,1,5,,3,,,,
,2,9,1,,4,,-16,,
3,5,5,5,,4,,-16,,
,8,4,5,,2,,-16,,
,4,3,3,,4,,-16,,
,7,3,3,,3,,0,,
,6,2,4,,4,,-14,,
,4,3,6,,0,,-15,,
,4,4,2,,4,,-16,,
,2,3,1,,3,,-11,,
12,3,9,1,,1,,-15,,
,4,0,9,,4,,5,,
,4,4,3,,5,,-16,,
,6,-1,5,,6,,-16,,
,7,3,4,,8,,-4,,
,4,3,1,,7,,-16,,
,4,3,7,,4,,-5,,
,3,8,4,,2,,-6,,
-2,1,5,6,,1,,-2,,
,3,3,3,,10,,13,,
,6,2,4,,7,,15,,
,1,4,3,,8,,12,,
,6,1,0,,6,,14,,
,3,5,-1,,-3,,13,,
,6,5,6,,5,,1,,
,4,2,7,,3,,6,,
5,5,1,3,,2,,-1,,
,2,-1,1,,4,,0,,
,3,5,2,,5,,-15,,
,2,7,7,,3,,,,
,-1,2,2,,5,,-5,,
,2,0,5,,4,,-9,,
,3,3,4,,13,,-2,,
,10,4,3,,6,,-1,,
10,7,0,7,,2,,5,,
,5,0,3,,5,,9,,
,4,5,5,,7,,-16,,
,6,6,5,,7,,-12,,
,8,8,8,,8,,2,,
,7,7,4,,5,,-16,,
,2,6,3,,3,,-16,,
,2,4,2,,4,,0,,
9,3,1,1,,8,,-5,,
,5,3,3,,4,,15,,
,5,2,7,,1,,14,,
,3,15,5,,8,,12,,
,4,13,0,,4,,14,,
,6,4,5,,5,,-5,,
,4,3,1,,9,,4,,
,1,2,5,,5,,1,,
5,0,3,7,,-2,,-7,,
0,1,9,1,,4,,13,,
,3,3,6,,0,,14,,
,3,5,5,,9,,15,,
,5,6,4,,6,,15,,
0,6,7,3,,1,,7,,
0,8,6,3,,-3,,13,,
0,7,5,7,,1,,6,,
-2,7,10,-1,,-4,,-8,,
,5,2,5,,4,,-6,,
,7,3,2,,-1,,14,,
,5,5,3,,1,,8,,
,1,1,2,,4,,14,,
,7,4,8,,6,,4,,
,2,5,4,,5,,12,,
,4,6,6,,1,,8,,
1,6,7,1,,3,,10,,
,3,2,10,,6,,1,,
,1,7,3,,6,,10,,
,5,2,7,,5,,-15,,
,5,5,3,,5,,0,,
,5,4,5,,6,,14,,
,4,3,7,,5,,-2,,
,4,3,4,,5,,6,,
3,3,0,6,,5,,-9,,
,7,6,5,,2,,-12,,
,3,7,4,,10,,6,,
,6,7,3,,2,,-13,,
,4,8,6,,7,,-16,,
,7,2,10,,3,,8,,
,4,1,7,,8,,-13,,
,5,1,5,,8,,-1,,
-4,1,3,9,,-3,,-16,,
,0,1,4,,7,,-16,,
,4,6,5,,4,,-16,,
,2,7,2,,2,,-9,,
,5,2,7,,9,,-6,,
,3,6,5,,1,,-16,,
,2,5,2,,9,,-16,,
,5,2,6,,5,,-16,,
0,6,0,5,,5,,-16,,
,6,8,1,,2,,-12,,
,3,7,3,,8,,-10,,
,5,3,3,,2,,10,,
,3,4,4,,4,,-14,,
,2,2,7,,10,,-16,,
,8,4,5,,3,,-15,,
,4,3,5,,7,,8,,
10,3,2,3,,5,,2,,
,5,4,2,,7,,12,,
,7,6,6,,-1,,-1,,
,3,6,3,,4,,9,,
,1,-1,3,,3,,-3,,
,0,4,5,,6,,2,,
,2,4,8,,-1,,1,,
,3,2,4,,3,,-16,,
10,3,1,5,,5,,-16,,
,4,2,5,,4,,-16,,
,4,1,4,,6,,-16,,
,2,10,3,,0,,-16,,
,5,12,5,,8,,-16,,
,1,6,7,,0,,-13,,
,3,4,3,,5,,-16,,
,-1,4,5,,7,,-9,,
5,-2,5,6,,4,,-16,,
0,2,7,6,,1,,-16,,
,5,6,4,,6,,-7,,
1,2,4,3,,1,,-16,,
,4,3,7,,4,,-15,,
0,4,2,4,,3,,-16,,
0,4,6,4,,1,,-16,,
,8,5,4,,2,,-15,,
0,6,6,6,,2,,-12,,
,7,7,5,,2,,-16,,
,6,4,2,,-4,,-16,,
,7,2,4,,8,,-16,,
,6,4,6,,3,,-16,,
,3,4,0,,5,,-16,,
,1,4,2,,0,,-14,,
,2,5,6,,5,,-16,,
7,6,6,7,,1,,-16,,
,4,6,5,,4,,-16,,
,6,6,2,,2,,-16,,
,5,-1,4,,6,,-16,,
,1,7,1,,9,,-16,,
,5,3,2,,4,,-16,,
,6,6,7,,4,,-12,,
,4,4,3,,2,,-15,,
8,6,4,1,,7,,-16,,
,5,7,1,,3,,-16,,
,3,4,4,,9,,-16,,
,3,7,6,,7,,15,,
,3,4,2,,0,,-16,,
,3,4,3,,0,,-16,,
,3,0,1,,3,,-16,,
,3,3,4,,5,,-16,,
-5,-1,2,4,,-4,,-16,,
,3,4,4,,4,,-16,,
,6,-1,2,,1,,-14,,
,2,2,1,,3,,-15,,
,2,2,5,,4,,-16,,
,7,0,2,,5,,-11,,
,1,2,7,,2,,-14,,
,3,6,2,,-2,,-15,,
10,4,7,7,,6,,5,,
,5,5,7,,3,,2,,
,3,8,6,,5,,-7,,
,6,4,5,,1,,12,,
,2,4,3,,3,,12,,
,2,1,4,,1,,-10,,
,5,2,3,,3,,8,,
,3,0,2,,2,,-9,,
7,2,3,5,,1,,-16,,
,5,2,2,,0,,-16,,
,4,1,6,,3,,-16,,
,5,9,2,,7,,-16,,
,3,7,5,,4,,-16,,
,6,4,8,,6,,-16,,
,3,4,3,,3,,-16,,
,5,4,3,,5,,-16,,
6,4,0,7,,4,,-15,,
,-1,1,6,,2,,-12,,
,1,4,6,,4,,10,,
,4,14,5,,3,,9,,
,2,10,4,,3,,-16,,
,2,4,5,,0,,5,,
,0,0,5,,6,,6,,
,1,1,5,,3,,-6,,
3,2,2,2,,2,,-16,,
,3,3,2,,6,,-16,,
1,2,4,7,,4,,-16,,
,4,5,5,,5,,-16,,
,2,5,5,,8,,-16,,
0,4,2,6,,3,,-3,,
0,3,6,3,,5,,-16,,
0,6,3,5,,5,,-16,,
3,4,3,6,,5,,7,,
,5,4,3,,10,,8,,
,7,2,5,,8,,11,,
,6,5,4,,-1,,8,,
,3,5,6,,9,,-14,,
,6,11,4,,7,,-5,,
,3,4,3,,5,,13,,
,5,5,6,,7,,14,,
3,5,5,4,,2,,15,,
,5,7,4,,-1,,10,,
,5,3,3,,-1,,3,,
,3,1,2,,0,,-15,,
,4,7,5,,7,,9,,
,2,3,5,,4,,5,,
,5,3,3,,6,,12,,
,4,-1,5,,1,,15,,
-1,3,0,4,,3,,-2,,
,3,7,5,,8,,7,,
,3,5,5,,4,,1,,
,3,2,4,,-1,,-4,,
,8,4,2,,3,,-8,,
,10,0,7,,1,,-16,,
,4,-2,4,,7,,15,,
,4,5,2,,7,,-15,,
7,-2,5,4,,3,,-2,,
,2,2,7,,3,,-7,,
,3,1,3,,7,,-8,,
,4,1,2,,5,,-15,,
,3,5,2,,-4,,-16,,
,1,9,3,,2,,-16,,
,5,7,4,,-1,,-16,,
,9,6,3,,3,,-9,,
6,4,5,4,,3,,-16,,
,4,3,4,,2,,-16,,
,2,2,4,,6,,-16,,
,6,1,1,,6,,-16,,
,5,3,6,,2,,-16,,
,6,4,4,,4,,-16,,
,4,1,3,,0,,-16,,
,5,2,1,,5,,-16,,
9,6,6,5,,5,,0,,
,3,8,6,,6,,-13,,
,0,4,2,,5,,-11,,
,3,4,4,,5,,-16,,
,3,3,6,,4,,4,,
,4,5,6,,4,,14,,
,3,8,8,,8,,-3,,
,3,3,3,,4,,6,,
6,2,0,4,,-1,,12,,
,4,1,5,,3,,7,,
,4,6,6,,1,,2,,
,2,10,7,,2,,11,,
,0,13,8,,6,,7,,
,2,5,3,,3,,-16,,
,3,3,2,,5,,6,,
,3,3,3,,2,,-7,,
4,6,4,3,,4,,-16,,
0,5,5,8,,5,,-16,,
0,4,7,2,,8,,-16,,
-1,3,2,4,,4,,-14,,
,7,6,5,,0,,-1,,
,4,2,6,,4,,-14,,
1,6,6,9,,4,,-15,,
,4,5,4,,5,,-16,,
2,4,1,1,,1,,-16,,
,2,1,6,,0,,-16,,
,5,-1,4,,1,,8,,
,4,5,2,,3,,13,,
,5,1,3,,8,,-16,,
,3,1,5,,6,,-16,,
,8,4,5,,0,,-16,,
,5,5,2,,4,,-16,,
4,2,2,7,,6,,10,,
,5,5,7,,3,,6,,
,3,4,4,,4,,-14,,
,6,7,4,,3,,5,,
,4,3,2,,5,,8,,
,3,0,2,,6,,-9,,
,5,2,2,,2,,12,,
,9,1,7,,4,,2,,
-2,1,4,3,,4,,-15,,
,8,3,2,,4,,-16,,
,7,3,5,,8,,-13,,
,4,4,1,,8,,-8,,
,3,4,8,,12,,-16,,
,8,0,6,,7,,-16,,
,4,4,4,,6,,-16,,
,3,3,4,,6,,-16,,
-1,1,0,1,,4,,-16,,
,0,2,4,,5,,2,,
,5,4,3,,1,,-14,,
,1,3,4,,4,,-6,,
,4,1,5,,6,,3,,
,7,8,7,,5,,-11,,
,1,3,4,,3,,-2,,
,1,7,7,,2,,-3,,
8,3,5,1,,1,,-11,,
,0,6,5,,0,,-16,,
,1,5,6,,4,,-16,,
,2,7,2,,3,,-16,,
,0,-1,2,,2,,-16,,
,6,8,3,,0,,-16,,
,3,3,4,,6,,-16,,
,3,0,6,,9,,-14,,
12,4,0,7,,5,,14,,
,3,5,0,,1,,12,,
,3,4,3,,3,,-16,,
,4,2,3,,5,,-16,,
,2,6,2,,5,,3,,
,4,5,3,,1,,-16,,
,4,3,2,,4,,-15,,
,5,6,2,,3,,15,,
4,5,6,8,,4,,-16,,
,3,5,4,,1,,-16,,
,5,8,5,,0,,-15,,
,1,13,4,,2,,-16,,
,4,13,6,,7,,-16,,
,2,2,6,,1,,-16,,
,1,1,5,,5,,-16,,
,-1,4,0,,3,,-16,,
3,7,7,2,,6,,11,,
1,7,4,3,,5,,8,,
,5,2,5,,3,,13,,
,0,6,3,,2,,14,,
0,3,0,3,,4,,-2,,
0,3,4,5,,2,,5,,
0,7,4,4,,1,,14,,
,4,9,6,,7,,8,,
8,4,6,5,,6,,1,,
,2,4,3,,8,,0,,
,2,2,4,,4,,-6,,
,7,5,3,,2,,-11,,
,4,7,3,,3,,-8,,
,5,4,5,,1,,-6,,
,4,4,1,,6,,4,,
,3,7,3,,3,,-2,,
1,7,3,7,,6,,4,,
,1,3,1,,3,,4,,
,5,5,3,,0,,-1,,
,4,3,5,,4,,3,,
,3,3,6,,0,,9,,
,4,3,3,,0,,-4,,
,3,7,5,,6,,-2,,
,6,-2,10,,6,,-7,,
3,2,3,7,,-1,,-16,,
,2,7,5,,4,,11,,
,4,5,6,,5,,15,,
,1,4,5,,5,,15,,
,4,6,7,,6,,12,,
,8,6,4,,6,,12,,
,7,-1,6,,3,,10,,
,6,9,3,,3,,7,,
1,3,4,4,,11,,-16,,
,1,2,4,,1,,-16,,
,4,3,6,,1,,-16,,
,4,5,3,,8,,-16,,
,2,3,6,,3,,-16,,
,4,5,6,,11,,-14,,
,8,6,5,,9,,-16,,
,4,3,8,,0,,-16,,
11,6,9,5,,4,,-16,,
,6,4,4,,8,,-16,,
,4,1,5,,3,,3,,
,5,4,2,,3,,5,,
,4,0,9,,5,,-16,,
,5,5,3,,-3,,-16,,
,5,7,1,,-2,,-16,,
,2,2,2,,3,,-16,,
3,4,5,0,,5,,-16,,
,2,2,5,,8,,-16,,
,8,6,6,,0,,-16,,
,4,3,6,,1,,-16,,
,6,5,5,,6,,-16,,
,1,4,6,,1,,-16,,
,4,-2,2,,-2,,-16,,
,6,4,3,,2,,-10,,
8,7,3,7,,9,,-16,,
,6,1,3,,6,,-16,,
,2,3,7,,5,,-16,,
,2,10,4,,4,,-16,,
,4,12,6,,10,,-11,,
,2,6,6,,5,,-10,,
,2,3,4,,4,,-16,,
,0,2,4,,5,,-15,,
8,2,0,6,,7,,-16,,
1,0,2,2,,5,,12,,
0,1,5,9,,-3,,11,,
0,2,9,6,,3,,-16,,
,3,1,2,,5,,-16,,
0,6,3,1,,0,,-16,,
,4,1,4,,6,,-16,,
,6,6,5,,6,,-16,,
6,8,2,7,,3,,-15,,
,5,4,5,,5,,-16,,
,4,8,6,,2,,-13,,
,4,6,4,,4,,-13,,
,7,3,4,,2,,-16,,
,5,3,4,,5,,-15,,
,3,5,4,,8,,-14,,
,2,7,3,,6,,-14,,
-5,4,3,7,,3,,-9,,
,7,1,5,,-1,,-16,,
,5,6,0,,-1,,-16,,
,2,7,6,,7,,-16,,
,2,5,8,,8,,-16,,
,0,5,4,,7,,-16,,
,1,1,6,,6,,-16,,
,1,4,2,,3,,-16,,
1,4,-2,2,,4,,-16,,
,4,1,3,,5,,-16,,
,3,3,4,,6,,-16,,
,6,0,6,,1,,-16,,
,6,5,0,,0,,-16,,
,10,1,6,,3,,-16,,
,5,7,1,,,,-16,,
,5,2,6,,3,,-16,,
-1,0,4,1,,8,,-16,,
,1,6,5,,3,,-16,,
,2,6,1,,6,,1,,
,5,0,9,,2,,7,,
,-3,4,2,,1,,8,,
,4,4,6,,4,,10,,
,4,3,3,,8,,8,,
,6,3,3,,4,,-2,,
14,7,8,7,,7,,-4,,
,5,12,5,,-4,,13,,
,4,5,6,,8,,-3,,
,5,2,7,,3,,11,,
,4,5,4,,3,,2,,
,5,7,7,,4,,-16,,
,5,8,5,,4,,-16,,
,3,6,7,,7,,-9,,
10,6,4,1,,7,,14,,
,5,5,4,,5,,-3,,
,6,1,5,,5,,8,,
,3,7,6,,5,,9,,
,4,1,2,,5,,7,,
,4,4,1,,4,,2,,
,3,9,7,,6,,2,,
,1,7,8,,3,,-6,,
7,4,4,8,,6,,-16,,
,5,6,3,,3,,-16,,
,0,5,6,,5,,8,,
,4,11,4,,5,,10,,
,7,5,5,,0,,4,,
,5,4,4,,4,,10,,
,1,6,6,,-1,,-16,,
,4,6,5,,8,,8,,
4,-1,4,3,,-1,,5,,
,2,4,2,,5,,11,,
,4,1,4,,4,,11,,
,2,4,-2,,0,,9,,
0,2,3,4,,9,,10,,
,7,6,6,,3,,8,,
0,3,2,2,,3,,11,,
0,3,1,5,,3,,6,,
5,0,7,2,,2,,-11,,
,5,9,4,,8,,13,,
,2,2,2,,6,,-9,,
,6,2,5,,3,,-11,,
,1,2,4,,3,,0,,
,5,2,2,,8,,-12,,
,3,-3,5,,4,,15,,
,-1,4,1,,-1,,12,,
1,4,1,3,,8,,-4,,
,4,4,5,,2,,15,,
,6,7,3,,2,,-16,,
,5,1,4,,-3,,10,,
,5,0,7,,2,,5,,
,5,2,4,,7,,7,,
,3,5,2,,5,,-3,,
,7,4,4,,8,,10,,
3,2,10,4,,5,,-1,,
,2,-2,4,,5,,-14,,
,3,5,5,,4,,-15,,
,5,4,4,,6,,-7,,
,9,1,5,,3,,-1,,
,5,0,3,,4,,-10,,
,1,6,3,,-1,,-16,,
,7,4,1,,4,,4,,
2,0,1,9,,1,,2,,
,2,5,5,,4,,-14,,
,4,4,4,,2,,5,,
,2,6,6,,4,,-7,,
,3,1,3,,5,,-3,,
,3,3,6,,5,,-7,,
,4,6,5,,5,,-15,,
,4,6,4,,7,,-13,,
8,4,7,6,,5,,-6,,
,7,7,4,,3,,5,,
,6,5,3,,4,,-1,,
,5,9,7,,-3,,0,,
,3,0,5,,5,,1,,
,6,4,1,,6,,7,,
,2,9,2,,6,,9,,
,5,0,3,,9,,-5,,
9,0,6,6,,3,,8,,
,1,9,0,,6,,-4,,
,4,4,4,,3,,15,,
,4,3,4,,9,,3,,
,3,7,4,,6,,-16,,
,5,-1,6,,2,,8,,
,6,2,3,,5,,-5,,
,3,1,5,,4,,2,,
4,5,4,5,,8,,-12,,
,4,8,7,,2,,-16,,
,3,2,4,,6,,-16,,
,4,10,4,,-1,,-16,,
,2,13,3,,2,,2,,
,2,4,7,,-1,,-8,,
,0,-1,8,,7,,-8,,
,0,5,4,,2,,-6,,
3,2,2,4,,-1,,-8,,
,3,7,6,,6,,-16,,
0,2,1,2,,2,,3,,
0,2,5,2,,-2,,-13,,
,4,4,1,,5,,-16,,
,5,3,3,,4,,1,,
,5,8,7,,3,,-16,,
0,6,5,2,,7,,-4,,
1,6,4,0,,5,,-16,,
,9,1,4,,-2,,-8,,
,9,1,2,,3,,-15,,
,6,3,5,,4,,-16,,
,5,1,4,,9,,-16,,
,7,5,2,,3,,-16,,
,4,4,4,,10,,-10,,
,2,4,2,,4,,-16,,
-5,5,3,8,,7,,-16,,
,7,7,5,,3,,-16,,
,5,1,4,,2,,-16,,
,5,4,1,,2,,-16,,
,1,0,2,,5,,-15,,
,2,6,4,,3,,-10,,
,-1,6,5,,3,,-15,,
,3,3,8,,5,,-16,,
4,5,4,7,,1,,-16,,
,4,2,6,,4,,-16,,
,3,1,4,,3,,-16,,
,2,1,0,,8,,-16,,
,3,5,-1,,7,,-16,,
,3,-4,6,,1,,-16,,
,1,5,7,,-1,,-16,,
,0,6,1,,4,,-16,,
-2,5,5,9,,6,,-16,,
,1,6,4,,6,,-16,,
,4,3,7,,6,,-6,,
,3,2,8,,1,,-16,,
,1,4,5,,0,,-1,,
,4,7,4,,9,,-16,,
,5,3,4,,4,,-16,,
,4,4,4,,5,,-16,,
11,5,2,5,,4,,-7,,
,6,4,4,,6,,12,,
,4,2,5,,4,,-2,,
,3,2,7,,3,,-16,,
,4,3,4,,3,,10,,
,2,7,3,,4,,-3,,
,2,9,4,,10,,-4,,
,3,3,7,,2,,1,,
2,0,5,5,,7,,5,,
,3,2,8,,4,,8,,
,1,3,8,,6,,-9,,
,0,1,4,,9,,-5,,
,2,0,4,,-7,,6,,
,3,3,3,,10,,-16,,
,4,1,3,,6,,1,,
,1,11,5,,2,,4,,
3,5,4,5,,8,,-16,,
,2,8,0,,7,,-16,,
,4,6,2,,0,,-16,,
,4,10,6,,3,,-16,,
,4,12,6,,4,,-15,,
,7,5,5,,3,,-15,,
,1,3,6,,8,,-16,,
,-7,10,2,,0,,-16,,
4,-1,6,9,,5,,-16,,
,0,4,3,,4,,-7,,
,3,4,6,,6,,-12,,
,4,7,6,,7,,-16,,
,6,0,2,,3,,-16,,
,7,5,4,,4,,-16,,
0,8,5,5,,2,,-16,,
0,8,3,3,,3,,-16,,
0,2,8,1,,5,,7,,
,4,3,4,,4,,14,,
,6,2,2,,0,,-15,,
,5,0,4,,2,,12,,
,6,6,5,,0,,13,,
,4,6,1,,6,,3,,
,6,3,7,,-4,,12,,
,6,9,6,,1,,8,,
2,2,1,8,,4,,-16,,
,4,4,3,,,,6,,
,3,5,8,,7,,9,,
,6,9,3,,3,,14,,
,5,6,4,,3,,13,,
,7,8,1,,3,,15,,
,6,3,3,,1,,11,,
,5,1,3,,5,,-10,,
6,4,3,2,,2,,-16,,
,6,5,6,,3,,-16,,
,5,1,2,,1,,-16,,
,2,1,4,,5,,-15,,
,3,2,6,,4,,-16,,
,6,0,3,,5,,-16,,
,3,7,2,,0,,-16,,
,6,0,2,,5,,-16,,
-7,4,7,5,,4,,8,,
,5,5,7,,2,,-16,,
,7,7,3,,5,,-16,,
,2,1,8,,4,,-16,,
,5,-1,4,,4,,-12,,
,5,3,2,,4,,-8,,
,3,2,8,,7,,-2,,
,6,7,3,,5,,3,,
13,4,0,6,,3,,-16,,
,4,7,5,,1,,-16,,
,4,3,5,,5,,-16,,
,3,7,5,,2,,-16,,
,6,5,4,,2,,-16,,
,2,1,7,,5,,-10,,
,4,6,6,,4,,-16,,
,3,3,8,,9,,-16,,
5,1,7,3,,7,,-8,,
,4,2,9,,7,,14,,
,-1,-1,5,,2,,-1,,
,5,6,7,,8,,2,,
,4,6,5,,0,,8,,
,3,1,5,,7,,12,,
,7,3,6,,3,,7,,
,2,7,5,,4,,-8,,
5,1,1,1,,-2,,-12,,
,2,1,5,,8,,-8,,
,2,0,6,,2,,-16,,
,3,11,2,,8,,-16,,
,2,10,4,,9,,-16,,
,-1,6,6,,4,,-14,,
,-3,6,6,,3,,-14,,
,3,4,4,,3,,-16,,
7,3,6,2,,1,,-16,,
,-2,3,3,,9,,10,,
0,2,4,2,,3,,-16,,
,5,6,4,,9,,-1,,
,5,5,3,,0,,15,,
0,7,4,11,,6,,-9,,
,7,4,2,,5,,11,,
,7,6,5,,3,,2,,
0,6,4,6,,0,,-13,,
,3,7,2,,2,,-16,,
,6,-2,3,,5,,-16,,
,2,5,2,,11,,-16,,
,5,4,2,,2,,-16,,
,5,8,5,,5,,-16,,
,5,4,4,,6,,-16,,
,3,4,4,,5,,-16,,
-2,3,2,4,,9,,11,,
,2,2,3,,4,,-6,,
,1,2,3,,7,,12,,
,6,-1,4,,3,,4,,
,2,8,2,,7,,-3,,
,5,4,8,,6,,10,,
,4,4,1,,-1,,-16,,
,2,-1,4,,2,,-12,,
-3,7,2,5,,5,,-16,,
,3,9,2,,1,,-16,,
,1,3,1,,4,,-15,,
,6,1,4,,-1,,-16,,
,8,4,5,,4,,-1,,
,10,-1,4,,1,,-9,,
,2,4,2,,12,,-16,,
,5,7,3,,3,,-16,,
-6,3,4,2,,3,,4,,
,2,6,5,,1,,12,,
,6,3,8,,5,,6,,
,5,7,6,,0,,12,,
-1,4,0,3,,8,,3,,
,3,-1,4,,2,,-16,,
,5,3,4,,8,,7,,
,5,7,6,,4,,6,,
-13,4,4,4,,3,,-16,,
,5,4,4,,1,,-16,,
,6,8,5,,5,,-16,,
,4,2,-1,,7,,-16,,
,5,7,4,,3,,-15,,
,1,4,6,,10,,-8,,
,2,3,4,,9,,-14,,
,6,6,2,,2,,-14,,
3,5,1,7,,4,,-16,,
,3,6,6,,5,,-16,,
,7,3,5,,6,,12,,
,4,6,4,,10,,14,,
,4,10,4,,1,,15,,
,2,6,2,,0,,15,,
,7,3,1,,3,,7,,
,4,-2,6,,0,,15,,
-1,2,1,8,,2,,-5,,
,5,2,3,,1,,2,,
,5,9,4,,3,,-13,,
,2,9,7,,7,,-9,,
,4,12,3,,9,,-10,,
,5,3,6,,2,,-16,,
,1,6,4,,6,,5,,
,1,2,4,,4,,-6,,
,2,5,3,,5,,,,
,3,5,4,,-1,,,,
,4,2,7,,,,,,
,2,6,2,,,,,,
,8,3,1,,,,,,
,2,3,3,,0,,,,
,4,4,4,,,,,,
,4,5,6,,,,,,
,6,6,-1,,,,,,
,3,-2,6,,1,,,,
,4,4,2,,,,,,
,6,0,2,,,,,,
,4,4,6,,,,,,
,5,5,6,,-4,,,,
,7,4,4,,,,,,
,7,9,3,,0,,,,
,4,2,4,,,,,,
,8,4,4,,,,,,
,4,7,4,,,,,,
,3,5,1,,,,,,
,5,4,4,,,,,,
,6,2,5,,,,,,
,6,1,3,,-3,,,,
,7,1,2,,0,,,,
,6,8,5,,,,,,
,6,4,5,,0,,,,
,5,6,3,,-1,,,,
,4,6,4,,,,,,
,6,4,2,,,,,,
,6,4,5,,,,,,
,3,6,1,,-4,,,,
,8,2,5,,,,,,
,2,2,4,,,,,,
,3,5,6,,,,,,
,2,6,7,,,,,,
,2,2,6,,,,,,
,2,9,5,,,,,,
,2,5,9,,-2,,,,
,1,5,3,,,,,,
,4,0,3,,,,,,
,6,4,5,,,,,,
,3,1,5,,,,,,
,1,4,6,,,,,,
,5,2,8,,,,,,
,4,9,2,,,,,,
,1,1,5,,-3,,,,
,2,4,8,,,,,,
,2,5,3,,,,,,
,5,6,5,,,,,,
,7,4,3,,,,,,
,-1,4,3,,,,,,
,6,2,4,,7,,,,
,2,4,3,,,,,,
,5,1,4,,2,,,,
,4,4,4,,,,,,
,2,2,7,,,,,,
,4,4,0,,,,,,
,4,2,3,,,,,,
,6,1,7,,,,,,
,0,11,4,,,,,,
,3,12,6,,-5,,,,
,0,7,10,,,,,,
,4,2,4,,,,,,
,1,3,5,,5,,,,
,1,7,4,,,,,,
,3,7,6,,-2,,,,
,4,1,4,,-4,,,,
,9,5,1,,,,,,
,3,1,5,,,,,,
,7,6,2,,,,,,
